func,algo,run,best_f,seconds
F12017,SBOA-GPS,26,1.0878020128e+03,0.21
F12017,SBOA-GPS,27,2.5285236989e+03,0.23
F12017,SBOA-GPS,28,4.4182030297e+02,0.21
F12017,SBOA-GPS,29,2.4923535501e+02,0.21
F12017,GWO,0,7.4918393337e+08,0.34
F12017,GWO,1,3.9209445859e+08,0.36
F12017,GWO,2,3.7464341931e+08,0.34
F12017,GWO,3,1.0843459527e+09,0.35
F12017,GWO,4,3.7583375275e+08,0.35
F12017,GWO,5,3.4451242025e+08,0.35
F12017,GWO,6,5.5617233189e+08,0.35
F12017,GWO,7,5.4192549727e+08,0.34
F12017,GWO,8,8.3272801143e+08,0.34
F12017,GWO,9,5.5185488090e+08,0.34
F12017,GWO,10,8.6232954111e+08,0.34
F12017,GWO,11,2.9856234894e+07,0.34
F12017,GWO,12,4.8853052621e+08,0.34
F12017,GWO,13,2.1693297386e+09,0.34
F12017,GWO,14,8.7498602407e+08,0.35
F12017,GWO,15,3.2746864654e+08,0.34
F12017,GWO,16,4.4985947792e+08,0.35
F12017,GWO,17,7.9849786689e+08,0.35
F12017,GWO,18,3.4499765950e+08,0.34
F12017,GWO,19,3.7444044801e+08,0.34
F12017,GWO,20,3.7721921887e+08,0.35
F12017,GWO,21,8.5244945126e+08,0.36
F12017,GWO,22,2.6958692923e+08,0.33
F12017,GWO,23,3.7442547177e+08,0.34
F12017,GWO,24,5.5192309878e+07,0.35
F12017,GWO,25,1.8961330494e+09,0.36
F12017,WOA,0,5.6013397009e+08,0.17
F12017,WOA,1,4.0030166509e+09,0.18
F12017,WOA,2,2.1089678727e+09,0.19
F12017,WOA,3,1.9803328061e+09,0.18
F12017,WOA,4,6.3642948151e+08,0.18
F12017,WOA,5,7.1545802900e+09,0.17
F12017,WOA,6,6.5073080206e+09,0.17
F12017,WOA,7,7.3437289222e+08,0.17
F12017,GWO,26,8.6024317575e+08,0.34
F12017,GWO,27,3.6549672961e+08,0.36
F12017,GWO,28,8.3251247444e+08,0.37
F12017,GWO,29,2.1271207445e+07,0.35
F12017,WOA,8,3.0320069321e+09,0.18
F12017,WOA,9,5.1229107315e+09,0.18
F12017,WOA,10,2.3255197836e+09,0.18
F12017,WOA,11,4.6153832049e+09,0.18
F12017,WOA,12,6.7255206815e+09,0.17
F12017,WOA,13,2.3489533346e+09,0.18
F12017,WOA,14,1.3628876538e+09,0.17
F12017,WOA,15,5.4752857131e+09,0.18
F12017,WOA,16,4.9837081573e+09,0.17
F12017,WOA,17,1.4711485161e+09,0.17
F12017,WOA,18,2.5331219785e+09,0.18
F12017,WOA,19,7.3382727789e+09,0.17
F12017,WOA,20,4.5684344926e+09,0.18
F12017,WOA,21,1.1317648583e+09,0.18
F12017,WOA,22,5.2856646899e+09,0.18
F12017,WOA,23,6.1405518399e+09,0.17
F12017,WOA,24,9.8241340207e+09,0.18
F12017,WOA,25,4.9648533992e+09,0.17
F12017,WOA,26,7.0231059438e+09,0.17
F12017,WOA,27,2.7137407190e+09,0.17
F12017,WOA,28,5.0379554033e+09,0.19
F12017,WOA,29,6.3453907691e+08,0.18
F12017,SCA,0,1.0281615717e+09,0.25
F12017,SCA,1,1.7868128683e+09,0.26
F12017,SCA,2,1.3783405523e+09,0.27
F12017,SCA,3,1.4387601239e+09,0.25
F12017,SCA,4,1.5348604326e+09,0.26
F12017,SCA,5,8.2569767626e+08,0.27
F12017,SCA,6,1.9670553015e+09,0.26
F12017,SCA,7,1.1483063217e+09,0.26
F12017,SCA,8,8.6360454668e+08,0.26
F12017,SCA,9,1.3308490160e+09,0.26
F12017,SCA,10,1.4682494005e+09,0.26
F12017,SCA,11,2.3836158802e+09,0.29
F12017,SCA,12,2.7766569912e+09,0.25
F12017,SCA,13,1.5092765815e+09,0.26
F12017,SCA,14,1.5286801501e+09,0.27
F12017,SCA,15,1.3414764003e+09,0.27
F12017,SCA,16,9.5256310876e+08,0.26
F12017,SCA,17,9.2563302309e+08,0.26
F12017,PSO,0,2.7157161112e+03,0.10
F12017,PSO,1,2.0568148500e+02,0.10
F12017,PSO,2,7.6701222579e+02,0.09
F12017,PSO,3,2.3542533433e+03,0.10
F12017,SCA,18,1.8947177284e+09,0.26
F12017,SCA,19,6.7041592598e+08,0.27
F12017,SCA,20,1.3355907742e+09,0.28
F12017,SCA,21,1.8448343264e+09,0.27
F12017,SCA,22,9.4579008742e+08,0.26
F12017,SCA,23,1.7900185030e+09,0.26
F12017,SCA,24,1.4250963157e+09,0.29
F12017,SCA,25,1.5162169681e+09,0.27
F12017,SCA,26,1.4583151410e+09,0.26
F12017,SCA,27,2.1944099773e+09,0.26
F12017,SCA,28,1.3838795844e+09,0.32
F12017,SCA,29,1.4694939897e+09,0.29
F12017,PSO,4,6.4580749298e+02,0.10
F12017,PSO,5,1.5467242762e+03,0.11
F12017,PSO,6,2.1501096875e+02,0.10
F12017,PSO,7,5.6319970562e+03,0.10
F12017,PSO,12,2.2042453977e+03,0.11
F12017,PSO,13,1.1030852266e+03,0.10
F12017,PSO,14,2.4248410951e+03,0.10
F12017,PSO,15,1.0808232782e+03,0.10
F12017,PSO,8,6.6822425456e+02,0.11
F12017,PSO,9,5.6319954152e+03,0.10
F12017,PSO,10,1.5362515639e+02,0.10
F12017,PSO,11,1.3857015842e+03,0.10
F12017,PSO,16,1.0176924639e+03,0.10
F12017,PSO,17,4.9937794331e+02,0.10
F12017,PSO,18,3.2470998135e+02,0.10
F12017,PSO,19,1.4798620045e+02,0.10
F12017,PSO,20,5.6321777501e+03,0.10
F12017,PSO,21,1.3503872757e+03,0.09
F12017,PSO,22,2.2446761727e+02,0.10
F12017,PSO,23,1.8407147606e+03,0.10
F12017,PSO,24,5.6319878927e+03,0.10
F12017,PSO,25,3.5548822170e+03,0.10
F12017,PSO,26,7.8908056735e+02,0.10
F12017,PSO,27,7.0058020801e+07,0.10
F12017,PSO,28,2.6780674708e+03,0.10
F12017,PSO,29,5.6321581563e+03,0.10
F12017,HHO,0,1.3238937121e+08,0.17
F12017,HHO,1,2.0020573630e+08,0.17
F12017,HHO,2,3.5800461312e+07,0.18
F12017,HHO,3,6.6501976298e+07,0.17
F12017,HHO,4,3.9769795667e+07,0.17
F12017,HHO,5,3.8305716675e+08,0.16
F12017,HHO,6,1.4103252067e+08,0.17
F12017,HHO,7,9.1279068927e+07,0.17
F12017,HHO,8,5.4056661451e+07,0.16
F12017,HHO,9,3.5686504195e+07,0.17
F12017,HHO,10,4.0973622587e+07,0.17
F12017,HHO,11,4.8905463358e+07,0.17
F12017,HHO,12,1.7656195336e+07,0.17
F12017,HHO,13,7.1821724886e+07,0.17
F12017,HHO,14,2.6512614258e+07,0.17
F12017,HHO,15,6.4186365659e+06,0.17
F12017,HHO,16,8.0252800607e+07,0.17
F12017,HHO,17,1.6520020502e+07,0.17
F12017,HHO,18,8.0706382479e+07,0.17
F12017,HHO,19,1.7766580818e+07,0.17
F12017,HHO,20,1.1848071809e+08,0.18
F12017,HHO,21,7.1457366786e+07,0.18
F12017,HHO,22,2.1290839662e+07,0.17
F12017,HHO,23,3.8781568646e+07,0.16
F12017,HHO,24,3.9680855741e+06,0.17
F12017,HHO,25,8.7967750060e+07,0.16
F12017,HHO,26,5.9993791114e+07,0.16
F12017,HHO,27,3.9394037289e+08,0.17
F12017,HHO,28,2.3427351912e+08,0.18
F12017,HHO,29,5.9353839852e+07,0.17
F12017,DBO,0,5.6319753136e+03,0.17
F12017,DBO,1,5.0241253589e+03,0.18
F12017,DBO,2,5.8454716473e+04,0.17
F12017,DBO,3,5.6319753157e+03,0.18
F12017,DBO,4,2.3493534791e+03,0.18
F12017,DBO,5,9.4570059724e+04,0.18
F12017,DBO,6,1.3354290490e+05,0.18
F12017,DBO,7,5.6319753134e+03,0.18
F12017,DBO,8,2.9245494586e+04,0.19
F12017,DBO,9,8.7489280847e+05,0.18
F12017,DBO,10,6.7401740338e+03,0.17
F12017,DBO,11,9.3167510376e+02,0.17
F12017,DBO,12,6.6457536430e+05,0.18
F12017,DBO,13,1.2740827503e+04,0.18
F12017,DBO,14,1.8744719820e+05,0.18
F12017,DBO,15,1.4606026916e+05,0.18
F12017,DBO,16,1.6595939397e+03,0.17
F12017,DBO,17,1.2390892928e+05,0.18
F12017,DBO,18,1.5315982005e+04,0.17
F12017,DBO,19,1.2740827503e+04,0.17
F12017,DBO,20,5.5345112960e+03,0.20
F12017,DBO,21,7.6229687585e+06,0.18
F12017,DBO,22,3.2242203239e+02,0.18
F12017,DBO,23,3.8767537259e+03,0.18
F12017,DBO,24,1.4441802191e+05,0.18
F12017,DBO,25,5.6319753134e+03,0.18
F12017,DBO,26,1.3164296295e+04,0.18
F12017,DBO,27,1.2541888132e+04,0.18
F12017,DBO,28,1.2740827503e+04,0.18
F12017,DBO,29,5.6319753135e+03,0.18
F12017,RIME,0,5.6551503803e+05,0.27
F12017,RIME,1,9.0417368733e+05,0.27
F12017,RIME,2,4.0687797674e+05,0.27
F12017,RIME,3,3.0972677535e+05,0.27
F12017,RIME,4,1.5325727386e+05,0.27
F12017,RIME,5,5.4120280580e+05,0.28
F12017,RIME,6,2.5350361907e+05,0.27
F12017,RIME,7,7.4300442660e+05,0.29
F12017,RIME,8,7.0252936055e+05,0.27
F12017,RIME,9,2.1455307744e+05,0.27
F12017,RIME,10,1.8977895887e+05,0.28
F12017,RIME,11,7.5384261512e+05,0.27
F12017,RIME,12,2.4302057513e+05,0.27
F12017,RIME,13,8.8704239425e+05,0.27
F12017,RIME,14,3.8672313027e+05,0.27
F12017,RIME,15,4.2598645797e+05,0.27
F12017,RIME,16,6.1229667505e+05,0.27
F12017,RIME,17,5.3936656374e+05,0.27
F12017,RIME,18,1.7558465889e+06,0.27
F12017,RIME,19,1.9610562176e+05,0.27
F12017,RIME,20,2.8806995090e+05,0.27
F12017,RIME,21,3.2016227990e+05,0.27
F12017,RIME,22,6.8874550289e+05,0.28
F12017,RIME,23,4.6924364781e+05,0.28
F12017,RIME,24,1.4706396648e+06,0.27
F12017,RIME,25,9.4542498788e+05,0.28
F12017,RIME,26,9.3999670489e+05,0.27
F12017,RIME,27,1.2097979613e+06,0.27
F12017,RIME,28,5.7610354165e+05,0.27
F12017,RIME,29,6.1749599563e+05,0.28
F12017,LSHADE,0,4.5347836438e+02,0.54
F12017,LSHADE,1,7.7007224313e+02,0.54
F12017,LSHADE,2,1.2798868274e+03,0.53
F12017,LSHADE,3,1.2683329013e+03,0.54
F12017,LSHADE,4,1.2413357229e+03,0.54
F12017,LSHADE,5,1.1435166397e+02,0.53
F12017,LSHADE,6,5.2885333717e+03,0.53
F12017,LSHADE,7,2.7879430934e+02,0.53
F12017,LSHADE,8,1.2327795632e+03,0.56
F12017,LSHADE,9,2.1552575078e+03,0.53
F12017,LSHADE,10,1.9724457694e+03,0.54
F12017,LSHADE,11,7.1658403248e+02,0.55
F12017,LSHADE,12,4.2653678613e+02,0.54
F12017,LSHADE,13,8.9279965315e+02,0.54
F12017,LSHADE,14,2.7776226450e+02,0.54
F12017,LSHADE,15,2.2040258813e+02,0.54
F12017,LSHADE,16,1.3497908976e+03,0.53
F12017,LSHADE,17,2.2981378966e+04,0.56
F12017,LSHADE,18,1.1433748124e+03,0.57
F12017,LSHADE,19,1.3232166017e+03,0.57
F12017,LSHADE,20,2.5295323977e+02,0.53
F12017,LSHADE,21,7.3082463901e+02,0.56
F12017,LSHADE,22,7.0690367863e+02,0.58
F12017,LSHADE,23,2.0346027326e+02,0.52
F12017,LSHADE,28,1.6330655354e+02,0.60
F12017,LSHADE,29,2.2639114140e+02,0.59
F12017,LSHADE,24,4.8233037880e+02,0.58
F12017,LSHADE,25,1.4363774956e+03,0.60
F12017,LSHADE,26,4.4597353957e+03,0.57
F12017,LSHADE,27,4.2789169933e+03,0.57
F22017,SBOA,0,2.0001694186e+02,0.24
F22017,SBOA,1,2.0001368190e+02,0.25
F22017,SBOA,2,2.0002809383e+02,0.24
F22017,SBOA,3,2.0008028060e+02,0.25
F22017,SBOA,4,2.0002142555e+02,0.26
F22017,SBOA,5,2.0002402103e+02,0.25
F22017,SBOA,6,2.0006212115e+02,0.25
F22017,SBOA,7,2.0002763233e+02,0.25
F22017,SBOA,8,2.0002730117e+02,0.24
F22017,SBOA,9,2.0000634346e+02,0.24
F22017,SBOA,10,2.0000178500e+02,0.24
F22017,SBOA,11,2.0001914477e+02,0.24
F22017,SBOA,12,2.0000550320e+02,0.24
F22017,SBOA,13,2.0019491249e+02,0.24
F22017,SBOA,14,2.0004101712e+02,0.25
F22017,SBOA,15,2.0047396864e+02,0.25
F22017,SBOA,16,2.0008529350e+02,0.24
F22017,SBOA,17,2.0001274307e+02,0.24
F22017,SBOA,18,2.0001240164e+02,0.25
F22017,SBOA,19,2.0023750898e+02,0.26
F22017,SBOA,20,2.0000160742e+02,0.25
F22017,SBOA,21,2.0000087089e+02,0.26
F22017,SBOA,22,2.0017244807e+02,0.27
F22017,SBOA,23,2.0002198077e+02,0.26
F22017,SBOA,24,2.0000296070e+02,0.25
F22017,SBOA,25,2.0000222401e+02,0.25
F22017,SBOA,26,2.0002540075e+02,0.27
F22017,SBOA,27,2.0009215641e+02,0.25
F22017,SBOA,28,2.0008132064e+02,0.25
F22017,SBOA,29,2.0000033985e+02,0.31
F22017,SBOA-GPS,0,2.0014228051e+02,0.24
F22017,SBOA-GPS,1,2.0000169089e+02,0.28
F22017,SBOA-GPS,2,2.0002663214e+02,0.28
F22017,SBOA-GPS,3,2.0000651949e+02,0.26
F22017,SBOA-GPS,4,2.0001939647e+02,0.28
F22017,SBOA-GPS,5,2.0007374546e+02,0.26
F22017,SBOA-GPS,6,2.0000635846e+02,0.28
F22017,SBOA-GPS,7,2.0000069319e+02,0.26
F22017,SBOA-GPS,8,2.0000147752e+02,0.25
F22017,SBOA-GPS,9,2.0002770629e+02,0.24
F22017,SBOA-GPS,10,2.0016340873e+02,0.26
F22017,SBOA-GPS,11,2.0015380767e+02,0.25
F22017,SBOA-GPS,12,2.0003894427e+02,0.24
F22017,SBOA-GPS,13,2.0006308375e+02,0.24
F22017,SBOA-GPS,14,2.0003188951e+02,0.25
F22017,SBOA-GPS,15,2.0002854769e+02,0.24
F22017,SBOA-GPS,16,2.0001393305e+02,0.24
F22017,SBOA-GPS,17,2.0041803095e+02,0.26
F22017,SBOA-GPS,18,2.0000156435e+02,0.25
F22017,SBOA-GPS,19,2.0002283473e+02,0.24
F22017,SBOA-GPS,20,2.0002541895e+02,0.26
F22017,SBOA-GPS,21,2.0039490546e+02,0.25
F22017,SBOA-GPS,22,2.0002667690e+02,0.25
F22017,SBOA-GPS,23,2.0000785645e+02,0.25
F22017,SBOA-GPS,24,2.0009553750e+02,0.26
F22017,SBOA-GPS,25,2.0004020346e+02,0.24
F22017,SBOA-GPS,26,2.0001581079e+02,0.24
F22017,SBOA-GPS,27,2.0000545902e+02,0.24
F22017,SBOA-GPS,28,2.0002300007e+02,0.24
F22017,SBOA-GPS,29,2.0013267730e+02,0.25
F22017,GWO,0,3.4456607562e+03,0.38
F22017,GWO,1,2.8928982515e+03,0.39
F22017,GWO,2,5.9177561558e+03,0.39
F22017,GWO,3,1.5112531427e+03,0.40
F22017,GWO,4,8.1416993448e+03,0.36
F22017,GWO,5,1.9526766173e+03,0.38
F22017,GWO,6,1.8955505232e+03,0.38
F22017,GWO,7,5.6023123502e+03,0.40
F22017,GWO,8,2.0313832983e+03,0.39
F22017,GWO,9,6.2455603267e+02,0.39
F22017,GWO,10,3.7037985546e+03,0.44
F22017,GWO,11,1.4371078155e+03,0.42
F22017,GWO,12,1.4489928430e+03,0.37
F22017,GWO,13,3.5693110391e+03,0.39
F22017,GWO,14,7.9756354995e+03,0.39
F22017,GWO,15,1.4307576456e+03,0.37
F22017,GWO,16,6.3460148866e+03,0.39
F22017,GWO,17,2.9219941586e+03,0.42
F22017,GWO,18,1.5731446574e+03,0.39
F22017,GWO,19,1.9083191557e+03,0.38
F22017,GWO,20,3.8018983353e+03,0.43
F22017,GWO,21,2.9195151087e+03,0.38
F22017,GWO,22,3.9455986565e+03,0.39
F22017,GWO,23,4.6397300525e+03,0.41
F22017,GWO,28,4.1713037691e+03,0.37
F22017,GWO,29,8.4397454081e+03,0.36
F22017,WOA,0,3.1040163174e+03,0.21
F22017,WOA,1,3.2967471439e+03,0.20
F22017,GWO,24,1.4924374193e+03,0.39
F22017,GWO,25,1.9526985709e+03,0.37
F22017,GWO,26,6.8667289217e+03,0.38
F22017,GWO,27,2.7245078955e+03,0.39
F22017,WOA,2,1.2950017720e+04,0.20
F22017,WOA,3,1.8356373710e+04,0.20
F22017,WOA,4,1.3982514965e+04,0.21
F22017,WOA,5,1.4101689497e+04,0.21
F22017,WOA,6,1.0005112466e+04,0.20
F22017,WOA,7,9.5954384561e+03,0.21
F22017,WOA,8,8.0128490078e+03,0.21
F22017,WOA,9,1.9218956121e+04,0.21
F22017,WOA,10,2.4001174920e+04,0.20
F22017,WOA,11,1.6004873280e+04,0.20
F22017,WOA,12,1.7672942131e+04,0.20
F22017,WOA,13,3.3145349036e+03,0.20
F22017,WOA,14,1.2203270690e+04,0.21
F22017,WOA,15,5.9612899654e+03,0.20
F22017,WOA,16,8.7176111049e+03,0.20
F22017,WOA,17,1.0246883103e+04,0.22
F22017,WOA,18,4.2374992546e+03,0.20
F22017,WOA,19,1.8491751629e+04,0.21
F22017,WOA,20,1.2103849915e+04,0.21
F22017,WOA,21,7.2660963559e+03,0.20
F22017,WOA,22,5.9423700403e+03,0.20
F22017,WOA,23,1.9827819998e+04,0.21
F22017,WOA,24,6.5070616016e+03,0.20
F22017,WOA,25,3.3251068379e+03,0.22
F22017,WOA,26,7.0953497016e+03,0.20
F22017,WOA,27,1.3737423791e+04,0.20
F22017,WOA,28,1.4481753915e+04,0.20
F22017,WOA,29,3.9037212116e+03,0.20
F22017,SCA,0,5.7453417613e+03,0.29
F22017,SCA,1,5.5598675054e+03,0.34
F22017,SCA,2,2.6037512537e+03,0.28
F22017,SCA,3,6.3220620249e+03,0.28
F22017,SCA,4,5.0194003145e+03,0.31
F22017,SCA,5,5.8983823818e+03,0.30
F22017,SCA,6,5.5141741254e+03,0.29
F22017,SCA,7,8.1622417958e+03,0.29
F22017,SCA,8,4.7716728908e+03,0.30
F22017,SCA,9,7.0888860599e+03,0.32
F22017,SCA,10,6.9495746164e+03,0.29
F22017,SCA,11,5.7950646677e+03,0.31
F22017,SCA,12,7.3999537918e+03,0.29
F22017,SCA,13,4.9052657912e+03,0.29
F22017,SCA,14,2.7140556359e+03,0.28
F22017,SCA,15,2.6075719613e+03,0.29
F22017,SCA,16,6.0765264126e+03,0.29
F22017,SCA,17,4.2358554289e+03,0.30
F22017,SCA,18,5.0646203726e+03,0.29
F22017,SCA,19,7.2073845831e+03,0.29
F22017,SCA,20,3.9728204532e+03,0.30
F22017,SCA,21,5.2414520901e+03,0.29
F22017,SCA,22,6.1842189650e+03,0.30
F22017,SCA,23,4.5022524905e+03,0.29
F22017,SCA,28,5.5254911472e+03,0.29
F22017,SCA,29,6.9218056543e+03,0.29
F22017,PSO,0,2.0000000030e+02,0.13
F22017,PSO,1,2.0000000032e+02,0.13
F22017,SCA,24,5.8420418568e+03,0.29
F22017,SCA,25,2.9270707172e+03,0.29
F22017,SCA,26,6.3936656067e+03,0.30
F22017,SCA,27,7.0743985355e+03,0.30
F22017,PSO,2,2.0000000082e+02,0.13
F22017,PSO,3,2.0000000028e+02,0.13
F22017,PSO,4,2.0000000045e+02,0.13
F22017,PSO,5,2.0000000003e+02,0.13
F22017,PSO,6,2.0000001531e+02,0.13
F22017,PSO,7,2.0000002236e+02,0.13
F22017,PSO,8,2.0000000151e+02,0.13
F22017,PSO,9,2.0000000038e+02,0.12
F22017,PSO,10,2.0000000242e+02,0.13
F22017,PSO,11,2.0000000035e+02,0.13
F22017,PSO,12,2.0000000025e+02,0.13
F22017,PSO,13,2.0000000069e+02,0.13
F22017,PSO,14,2.0000000153e+02,0.13
F22017,PSO,15,2.0000000235e+02,0.13
F22017,PSO,16,2.0000000090e+02,0.13
F22017,PSO,17,2.0000005637e+02,0.13
F22017,PSO,18,2.0000000118e+02,0.13
F22017,PSO,19,2.0000000177e+02,0.13
F22017,PSO,20,2.0000000145e+02,0.13
F22017,PSO,21,2.0000000065e+02,0.13
F22017,PSO,22,2.0000000234e+02,0.13
F22017,PSO,23,2.0000000100e+02,0.13
F22017,PSO,24,2.0000000012e+02,0.13
F22017,PSO,25,2.0000001650e+02,0.12
F22017,PSO,26,2.0000002413e+02,0.13
F22017,PSO,27,2.0000001192e+02,0.13
F22017,PSO,28,2.0000000077e+02,0.13
F22017,PSO,29,2.0000000099e+02,0.13
F22017,HHO,0,1.1293192120e+03,0.21
F22017,HHO,1,2.3021019260e+03,0.21
F22017,HHO,2,4.4597614218e+02,0.20
F22017,HHO,3,9.5586921472e+02,0.20
F22017,HHO,4,7.0051522487e+02,0.20
F22017,HHO,5,1.8731050677e+03,0.21
F22017,HHO,6,1.0540536074e+03,0.21
F22017,HHO,7,1.5305597636e+03,0.20
F22017,HHO,8,3.1165456218e+03,0.20
F22017,HHO,9,6.1256332425e+02,0.21
F22017,HHO,10,2.6747741312e+03,0.20
F22017,HHO,11,2.9323725162e+03,0.20
F22017,HHO,12,2.2793727934e+03,0.20
F22017,HHO,13,7.2047180458e+02,0.20
F22017,HHO,14,1.0413927216e+03,0.20
F22017,HHO,15,4.3799268769e+02,0.20
F22017,HHO,16,4.5503945502e+03,0.21
F22017,HHO,17,8.0990161446e+02,0.21
F22017,HHO,18,4.3171770898e+02,0.21
F22017,HHO,19,9.8944149138e+02,0.20
F22017,HHO,20,1.6637470385e+03,0.20
F22017,HHO,21,9.8020176764e+02,0.20
F22017,HHO,22,2.0863545311e+03,0.20
F22017,HHO,23,2.5228966564e+02,0.20
F22017,HHO,24,1.1319653116e+03,0.20
F22017,HHO,25,1.4894643646e+03,0.20
F22017,HHO,26,7.9975446297e+02,0.19
F22017,HHO,27,1.8707093539e+03,0.20
F22017,HHO,28,6.1095569682e+02,0.20
F22017,HHO,29,6.1301445465e+02,0.20
F22017,DBO,0,2.0000000148e+02,0.21
F22017,DBO,1,2.0000000001e+02,0.21
F22017,DBO,2,2.0000000026e+02,0.20
F22017,DBO,3,2.0242585999e+02,0.22
F22017,DBO,4,2.0000000002e+02,0.22
F22017,DBO,5,2.0372150713e+02,0.23
F22017,DBO,6,2.0475176716e+02,0.21
F22017,DBO,7,2.0000000016e+02,0.20
F22017,DBO,8,2.3375063787e+02,0.22
F22017,DBO,9,2.0266254568e+02,0.21
F22017,DBO,10,2.0000000003e+02,0.21
F22017,DBO,11,2.0073081094e+02,0.21
F22017,DBO,12,2.1511330993e+02,0.21
F22017,DBO,13,2.2458473035e+02,0.21
F22017,DBO,14,2.0000000866e+02,0.21
F22017,DBO,15,2.0000000114e+02,0.21
F22017,DBO,16,2.0571535454e+02,0.21
F22017,DBO,17,2.0019256176e+02,0.21
F22017,DBO,18,2.0000000008e+02,0.27
F22017,DBO,19,2.0393189852e+02,0.22
F22017,DBO,20,2.2067890757e+02,0.21
F22017,DBO,21,2.2623935100e+02,0.21
F22017,DBO,22,2.5057743837e+02,0.21
F22017,DBO,23,3.3802746959e+02,0.20
F22017,DBO,24,2.3214761805e+02,0.21
F22017,DBO,25,2.0079920075e+02,0.20
F22017,DBO,26,2.0000002282e+02,0.22
F22017,DBO,27,2.2753142737e+02,0.21
F22017,DBO,28,2.0000000000e+02,0.21
F22017,DBO,29,2.0000000011e+02,0.21
F22017,RIME,0,2.0070497130e+02,0.32
F22017,RIME,1,2.0598315287e+02,0.31
F22017,RIME,2,2.0091047343e+02,0.31
F22017,RIME,3,2.0080596531e+02,0.31
F22017,RIME,4,2.0045795173e+02,0.30
F22017,RIME,5,2.0174468516e+02,0.32
F22017,RIME,6,2.0313747560e+02,0.34
F22017,RIME,7,2.0012602365e+02,0.30
F22017,RIME,8,2.0159122280e+02,0.32
F22017,RIME,9,2.0117419081e+02,0.31
F22017,RIME,10,2.0197281825e+02,0.32
F22017,RIME,11,2.0078705519e+02,0.32
F22017,RIME,12,2.0066619197e+02,0.32
F22017,RIME,13,2.0051854136e+02,0.31
F22017,RIME,14,2.0178580612e+02,0.31
F22017,RIME,15,2.0170382223e+02,0.30
F22017,RIME,16,2.0194752007e+02,0.31
F22017,RIME,17,2.0093609282e+02,0.31
F22017,RIME,18,2.0087193212e+02,0.31
F22017,RIME,19,2.0042138997e+02,0.31
F22017,RIME,20,2.0371215338e+02,0.31
F22017,RIME,21,2.0357967006e+02,0.31
F22017,RIME,22,2.0090426850e+02,0.31
F22017,RIME,23,2.0144021443e+02,0.31
