study,algo,problem,dim,run,value
scale,SBOA,N30,60,23,8.5499636933e-01
scale,RIME,N8,16,23,9.2996531205e-01
scale,RIME,N12,24,23,8.7235184575e-01
scale,RIME,N20,40,23,8.6353028303e-01
scale,RIME,N30,60,23,8.1949008603e-01
scale,LSHADE,N8,16,23,9.1089238347e-01
scale,LSHADE,N12,24,23,9.2212641770e-01
scale,LSHADE,N20,40,23,8.7915477879e-01
scale,LSHADE,N30,60,23,8.5441571263e-01
scale,GWO,N8,16,23,9.3414817941e-01
scale,GWO,N12,24,23,8.7290644281e-01
scale,GWO,N20,40,23,7.2712279808e-01
scale,GWO,N30,60,23,6.8742319604e-01
scale,COA,N8,16,23,8.8286178454e-01
scale,COA,N12,24,23,9.0923385557e-01
scale,COA,N20,40,23,8.4718593562e-01
scale,COA,N30,60,23,8.1555154381e-01
scale,SBOA,N8,16,24,9.0949341364e-01
scale,SBOA,N12,24,24,9.2289970760e-01
scale,SBOA,N20,40,24,8.8589601504e-01
scale,SBOA,N30,60,24,8.6020992813e-01
scale,MSSBOA,N8,16,24,9.4112786167e-01
scale,MSSBOA,N12,24,24,9.1550196077e-01
scale,MSSBOA,N20,40,24,8.8246209840e-01
scale,MSSBOA,N30,60,24,8.6334112795e-01
scale,RIME,N8,16,24,8.8833808216e-01
scale,RIME,N12,24,24,9.2439800737e-01
scale,RIME,N20,40,24,8.5840581584e-01
scale,RIME,N30,60,24,8.2763436121e-01
scale,LSHADE,N8,16,24,9.1604568198e-01
scale,LSHADE,N12,24,24,9.2522382000e-01
scale,LSHADE,N20,40,24,8.8346831577e-01
scale,LSHADE,N30,60,24,8.5924234956e-01
scale,GWO,N8,16,24,9.0088012326e-01
scale,GWO,N12,24,24,9.3290563849e-01
scale,GWO,N20,40,24,7.6766142220e-01
scale,GWO,N30,60,24,6.9531899953e-01
scale,COA,N8,16,24,8.9880809930e-01
scale,COA,N12,24,24,9.0024597991e-01
scale,COA,N20,40,24,8.4368124734e-01
scale,COA,N30,60,24,8.1021194096e-01
scale,MSSBOA,N8,16,25,9.2491751570e-01
scale,MSSBOA,N12,24,25,9.2170835790e-01
scale,MSSBOA,N20,40,25,8.9262933330e-01
scale,MSSBOA,N30,60,25,8.6840369217e-01
scale,SBOA,N8,16,25,9.4176063187e-01
scale,SBOA,N12,24,25,9.1859765118e-01
scale,SBOA,N20,40,25,8.9531784893e-01
scale,SBOA,N30,60,25,8.5547714188e-01
scale,RIME,N8,16,25,8.9657140224e-01
scale,RIME,N12,24,25,8.6112789403e-01
scale,RIME,N20,40,25,8.6993338502e-01
scale,RIME,N30,60,25,8.4247824181e-01
scale,LSHADE,N8,16,25,9.1901720722e-01
scale,LSHADE,N12,24,25,9.1913425443e-01
scale,LSHADE,N20,40,25,8.8148755677e-01
scale,LSHADE,N30,60,25,8.6301403672e-01
scale,GWO,N8,16,25,9.4135670593e-01
scale,GWO,N12,24,25,9.4034147758e-01
scale,GWO,N20,40,25,7.8990789042e-01
scale,GWO,N30,60,25,7.4370353233e-01
scale,COA,N8,16,25,9.0704669789e-01
scale,COA,N12,24,25,8.9606276256e-01
scale,COA,N20,40,25,8.4007301492e-01
scale,COA,N30,60,25,8.2119414336e-01
scale,MSSBOA,N8,16,26,9.1997799697e-01
scale,MSSBOA,N12,24,26,9.3393460720e-01
scale,MSSBOA,N20,40,26,8.9524967811e-01
scale,MSSBOA,N30,60,26,8.4937430603e-01
scale,SBOA,N8,16,26,9.1245838379e-01
scale,SBOA,N12,24,26,9.4736568907e-01
scale,SBOA,N20,40,26,8.9169608614e-01
scale,SBOA,N30,60,26,8.6275470230e-01
scale,RIME,N8,16,26,8.9634580127e-01
scale,RIME,N12,24,26,8.9659451578e-01
scale,RIME,N20,40,26,8.6569114505e-01
scale,RIME,N30,60,26,8.4356051591e-01
scale,LSHADE,N8,16,26,9.1952296434e-01
scale,LSHADE,N12,24,26,9.0846604534e-01
scale,LSHADE,N20,40,26,8.8006368133e-01
scale,LSHADE,N30,60,26,8.5506878202e-01
scale,GWO,N8,16,26,9.2971671278e-01
scale,GWO,N12,24,26,9.3727347648e-01
scale,GWO,N20,40,26,7.9884121036e-01
scale,GWO,N30,60,26,7.4255146791e-01
scale,COA,N8,16,26,9.1284314706e-01
scale,COA,N12,24,26,9.0695382825e-01
scale,COA,N20,40,26,8.3488943600e-01
scale,COA,N30,60,26,8.4972315247e-01
scale,MSSBOA,N8,16,27,9.3283316265e-01
scale,MSSBOA,N12,24,27,9.3738229764e-01
scale,MSSBOA,N20,40,27,8.9081147946e-01
scale,MSSBOA,N30,60,27,8.6721241246e-01
scale,SBOA,N8,16,27,9.1399591184e-01
scale,SBOA,N12,24,27,9.2563417753e-01
scale,SBOA,N20,40,27,9.0225747025e-01
scale,SBOA,N30,60,27,8.5319653083e-01
scale,RIME,N8,16,27,8.5696431740e-01
scale,RIME,N12,24,27,8.7872145377e-01
scale,RIME,N20,40,27,8.4538945052e-01
scale,RIME,N30,60,27,8.0910348364e-01
scale,LSHADE,N8,16,27,9.0874072055e-01
scale,LSHADE,N12,24,27,9.1476271121e-01
scale,LSHADE,N20,40,27,8.8674126502e-01
scale,LSHADE,N30,60,27,8.5713788790e-01
scale,GWO,N8,16,27,9.3484025394e-01
scale,GWO,N12,24,27,8.1733226551e-01
scale,GWO,N20,40,27,7.9549909541e-01
scale,GWO,N30,60,27,7.1140209341e-01
scale,COA,N8,16,27,8.8095216934e-01
scale,COA,N12,24,27,8.4963348495e-01
scale,COA,N20,40,27,8.2454999181e-01
scale,COA,N30,60,27,8.2699006548e-01
scale,SBOA,N8,16,28,8.9425712506e-01
scale,SBOA,N12,24,28,9.3760948755e-01
scale,SBOA,N20,40,28,8.9805753324e-01
scale,SBOA,N30,60,28,8.6863507736e-01
scale,MSSBOA,N8,16,28,9.2546322400e-01
scale,MSSBOA,N12,24,28,9.3581476732e-01
scale,MSSBOA,N20,40,28,8.8756781434e-01
scale,MSSBOA,N30,60,28,8.6083041290e-01
scale,RIME,N8,16,28,8.8737123601e-01
scale,RIME,N12,24,28,8.9493940178e-01
scale,RIME,N20,40,28,8.6949259598e-01
scale,RIME,N30,60,28,8.1690611701e-01
scale,LSHADE,N8,16,28,9.1895027511e-01
scale,LSHADE,N12,24,28,9.1881404195e-01
scale,LSHADE,N20,40,28,8.8183384050e-01
scale,LSHADE,N30,60,28,8.5790879559e-01
scale,GWO,N8,16,28,9.4441082836e-01
scale,GWO,N12,24,28,8.7771994495e-01
scale,GWO,N20,40,28,7.3094324815e-01
scale,GWO,N30,60,28,7.2723427002e-01
scale,COA,N8,16,28,8.8081199791e-01
scale,COA,N12,24,28,8.9041078342e-01
scale,COA,N20,40,28,8.7954712560e-01
scale,COA,N30,60,28,8.0054724902e-01
scale,MSSBOA,N8,16,29,9.3760036867e-01
scale,MSSBOA,N12,24,29,9.2685306169e-01
scale,MSSBOA,N20,40,29,8.8539587687e-01
scale,MSSBOA,N30,60,29,8.5857972016e-01
scale,SBOA,N8,16,29,9.1814979565e-01
scale,SBOA,N12,24,29,9.3937048036e-01
scale,SBOA,N20,40,29,8.9098991524e-01
scale,SBOA,N30,60,29,8.6364233990e-01
scale,RIME,N8,16,29,9.0767795971e-01
scale,RIME,N12,24,29,8.8842270187e-01
scale,RIME,N20,40,29,8.6123243278e-01
scale,RIME,N30,60,29,8.2575158338e-01
scale,LSHADE,N8,16,29,9.0669805236e-01
scale,LSHADE,N12,24,29,9.1451335903e-01
scale,LSHADE,N20,40,29,8.7468570702e-01
scale,LSHADE,N30,60,29,8.5827120017e-01
scale,GWO,N8,16,29,9.2705958710e-01
scale,GWO,N12,24,29,9.0631226088e-01
scale,GWO,N20,40,29,7.6063585216e-01
scale,GWO,N30,60,29,6.9935837273e-01
scale,COA,N8,16,29,9.1147747091e-01
scale,COA,N12,24,29,8.8745205255e-01
scale,COA,N20,40,29,8.3426966486e-01
scale,COA,N30,60,29,8.0639333654e-01
