NER_T,DUR_T,SE_T,MM_T,NER_mean,DUR_mean,person_years,policy
0.49578597189656887,8.467777726083302,0.4894345844806856,0.4289240796934747,0.33743841732219404,4.281747265276704,47059.48354471238,Baseline
0.6977070841235112,23.77145090881095,0.6488869807609959,0.47069403682643457,0.46901578473375294,9.603130643526281,84902.16186271027,Baseline
0.515571191708983,6.615134775831502,0.46377592536082474,0.34098275693522534,0.38824388256564624,4.031607526937513,69476.50957745843,Baseline
0.48015771128189444,6.271914073794154,0.5767556168498019,0.3714782624143062,0.325950546249007,3.1018623085438684,65116.2597183047,Baseline
0.5058555675584405,8.254352922739768,0.48720230141714854,0.40412279224822645,0.3586063850617791,4.4306147028016465,50337.67817068669,Baseline
0.578949976412019,9.614869775444008,0.5290792074342899,0.3661330445949354,0.4236453648413401,5.3313610662976085,71547.49421429544,Baseline
0.635703567566959,16.593196363605934,0.6100504870558857,0.4622977025142672,0.40684390219456434,6.627217554235959,77816.01821323727,Baseline
0.467132913519091,5.967291536411219,0.49185386666185044,0.3725673406757318,0.3167159413419476,3.0182913244176763,59879.875821985486,Baseline
0.20543858360068973,1.4579091007287053,0.12045344923367446,0.2939582049995492,0.17627878883947912,1.1379790021955416,26233.29621009827,Baseline
0.6082400835568376,24.087394868436892,0.8036959161388899,0.5462394043237354,0.34822749545175957,7.885503192412955,47059.53068102876,Baseline
0.6921492476324976,31.027404923755523,0.8176110008505885,0.5101983118494839,0.4213851566269704,10.846670348133753,61624.275368795585,Baseline
0.6977509603747614,32.259853498848365,0.718106908896524,0.5073342064394071,0.43362546970290883,11.332006326580718,62043.53682060465,Baseline
0.366553963585361,4.9733659937440855,0.5495824806590915,0.4184205064167256,0.22855588737679863,2.2690144990272247,31065.837520429617,Baseline
0.3799784541426969,5.103301182469716,0.4765439355846749,0.43755405937275144,0.2381591661410894,2.2680199130898333,39917.65593573251,Baseline
0.4958088309399447,7.698694625965787,0.48997023132723294,0.3834011367762102,0.3445585663759937,4.127024962896812,46333.20249028949,Baseline
0.43287521541567,5.028474798707648,0.4369546612045966,0.336532691653936,0.3119079329569,2.9835141350950214,45688.05465897769,Baseline
0.3411435795272059,3.0655390726070886,0.32720504404514406,0.3317203261430696,0.22715533548385783,1.6059935003283765,47226.72609033082,Baseline
0.5423385250916383,7.987242855103508,0.4911296854335558,0.38548105108987635,0.3846911763960937,4.2337040102044305,79446.00430131514,Baseline
0.8027081800926401,59.92322064953762,0.7388228844394923,0.5118941071140325,0.5568162968079713,20.740464225367177,94125.54708332682,Baseline
0.6735479171166611,21.29806212448133,0.6506270035011738,0.48814859115978126,0.4243690668230977,7.886990645002612,88479.73143734931,Baseline
0.7016567980754903,25.75133706919467,0.7217850953555635,0.4819320075183613,0.4499404031613795,9.84825431151329,79465.61599341035,Baseline
0.33595781109714534,3.126220620404056,0.42081617673581323,0.32022614289083856,0.2427467104273986,1.9075306494066864,36913.34847546871,Baseline
0.5404589724825628,10.157054810910989,0.5357701381272304,0.4382181754622076,0.3410688773533011,4.423730966310084,58135.824659683974,Baseline
0.6763035412700215,22.025616942402788,0.6363252125569435,0.4771283574579044,0.46255328246518485,9.073519205482643,79485.76287586498,Baseline
0.7469856358991199,39.80993397542404,0.7026165745587143,0.5209483727903553,0.49167613755037637,14.012984004049402,86359.30137710323,Baseline
0.3494579554494437,3.0971787005145144,0.4247605738954658,0.3168691451832203,0.2354259724864349,1.6673417982037875,47731.09666179181,Baseline
0.5246977354351493,10.2290504165161,0.6884639752297603,0.45006259969428963,0.323204793102433,4.051318771827505,56230.787256518444,Baseline
0.5357286898042148,10.105364522221546,0.5197836372373014,0.4372845723790784,0.3620653084182612,4.840376865734407,55258.40642852461,Baseline
0.497664579149105,7.989756170987254,0.5559508868845583,0.41670881336428744,0.3166324958542779,3.547567351221181,55152.586603129035,Baseline
0.27685475141284327,2.3720850285735797,0.20078692792034247,0.349614767432963,0.2100163470347641,1.5066692773095687,35416.289944869175,Baseline
0.3190955833989639,3.4336520099544243,0.304253888371938,0.4016060358627742,0.22361036387388228,1.8773439000585708,35388.542481007564,Baseline
0.7295893527427756,49.747922499336845,0.8718721649734378,0.5702865943007669,0.4415134921005222,15.956973373155362,63545.18439836835,Baseline
0.5977401251246123,13.990412065966487,0.5687191764086802,0.4540553819799707,0.42285436384932534,6.718941858403735,64213.50996573543,Baseline
0.7143093978901761,31.438177209266595,0.681552637233512,0.49758341190980726,0.489805544499021,12.217066522848885,75029.4576371592,Baseline
0.6652183972071866,24.207307831505172,0.6770359285807226,0.4721461120101491,0.41923922155168863,9.242779600449019,56683.060908173364,Baseline
